table_catalog,table_schema,table_name,table_type,is_insertable_into,is_typed,creation_time,table_name_lower
blockchain-etl,ethereum_curve,DUSDSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 10:05:29.520000+00:00,dusdswap_event_commitnewfee
blockchain-etl,ethereum_curve,MUSDSwap_event_AddLiquidity,VIEW,NO,NO,2021-01-18 09:09:39.880000+00:00,musdswap_event_addliquidity
blockchain-etl,ethereum_curve,USTSwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2021-01-18 09:48:59.777000+00:00,ustswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,sAAVESwap_event_RemoveLiquidity,VIEW,NO,NO,2021-02-11 11:45:39.422000+00:00,saaveswap_event_removeliquidity
blockchain-etl,ethereum_curve,sUSDSwap_event_AddLiquidity,VIEW,NO,NO,2020-07-17 19:44:38.187000+00:00,susdswap_event_addliquidity
blockchain-etl,ethereum_curve,USTSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:48:31.577000+00:00,ustswap_event_commitnewfee
blockchain-etl,ethereum_curve,EURSSwap_event_AddLiquidity,VIEW,NO,NO,2021-01-18 08:49:58.438000+00:00,eursswap_event_addliquidity
blockchain-etl,ethereum_curve,sBTCSwap_event_StopRampA,VIEW,NO,NO,2020-07-17 19:29:10.606000+00:00,sbtcswap_event_stoprampa
blockchain-etl,ethereum_curve,sETHSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-01-18 09:29:56.457000+00:00,sethswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,PAXSwap_event_CommitNewFee,VIEW,NO,NO,2020-07-17 17:58:19.709000+00:00,paxswap_event_commitnewfee
blockchain-etl,ethereum_curve,sBTCCurveExchangeAdapter_event_Burn,VIEW,NO,NO,2020-07-17 19:12:32.340000+00:00,sbtccurveexchangeadapter_event_burn
blockchain-etl,ethereum_curve,CurveExchangeAdapter3_event_ReceiveRen,VIEW,NO,NO,2020-07-17 17:27:30.949000+00:00,curveexchangeadapter3_event_receiveren
blockchain-etl,ethereum_curve,ySwap_event_RemoveLiquidity,VIEW,NO,NO,2020-07-17 20:39:36.242000+00:00,yswap_event_removeliquidity
blockchain-etl,ethereum_curve,stETHSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-01-18 09:35:18.980000+00:00,stethswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,RENCurveExchangeAdapter_event_ReceiveRen,VIEW,NO,NO,2020-07-17 18:39:42.629000+00:00,rencurveexchangeadapter_event_receiveren
blockchain-etl,ethereum_curve,EURSSwap_event_RampA,VIEW,NO,NO,2021-01-18 08:48:33.744000+00:00,eursswap_event_rampa
blockchain-etl,ethereum_curve,3poolSwap_event_CommitNewFee,VIEW,NO,NO,2020-11-15 12:59:15.385000+00:00,3poolswap_event_commitnewfee
blockchain-etl,ethereum_curve,3poolSwap_event_RampA,VIEW,NO,NO,2020-11-15 12:59:15.799000+00:00,3poolswap_event_rampa
blockchain-etl,ethereum_curve,RSVSwap_event_StopRampA,VIEW,NO,NO,2021-01-18 09:27:52.636000+00:00,rsvswap_event_stoprampa
blockchain-etl,ethereum_curve,USTSwap_event_TokenExchange,VIEW,NO,NO,2021-01-18 10:33:12.375000+00:00,ustswap_event_tokenexchange
blockchain-etl,ethereum_curve,RENCurveExchangeAdapter2_event_DepositMintedCurve,VIEW,NO,NO,2020-07-17 18:31:04.667000+00:00,rencurveexchangeadapter2_event_depositmintedcurve
blockchain-etl,ethereum_curve,AAVESwap_event_CommitNewAdmin,VIEW,NO,NO,2021-01-18 09:04:31.061000+00:00,aaveswap_event_commitnewadmin
blockchain-etl,ethereum_curve,sAAVESwap_event_CommitNewFee,VIEW,NO,NO,2021-02-11 11:42:08.770000+00:00,saaveswap_event_commitnewfee
blockchain-etl,ethereum_curve,pBTCSwap_event_AddLiquidity,VIEW,NO,NO,2021-01-18 09:19:40.901000+00:00,pbtcswap_event_addliquidity
blockchain-etl,ethereum_curve,sBTCSwap_event_TokenExchange,VIEW,NO,NO,2020-07-17 19:29:49.262000+00:00,sbtcswap_event_tokenexchange
blockchain-etl,ethereum_curve,DUSDSwap_event_RemoveLiquidityOne,VIEW,NO,NO,2021-01-18 08:45:43.803000+00:00,dusdswap_event_removeliquidityone
blockchain-etl,ethereum_curve,USDTSwap_event_NewAdmin,VIEW,NO,NO,2020-07-17 20:14:29.452000+00:00,usdtswap_event_newadmin
blockchain-etl,ethereum_curve,sBTCSwap_event_RampA,VIEW,NO,NO,2020-07-17 19:22:15.159000+00:00,sbtcswap_event_rampa
blockchain-etl,ethereum_curve,tBTCSwap_event_NewAdmin,VIEW,NO,NO,2021-01-18 09:37:08.384000+00:00,tbtcswap_event_newadmin
blockchain-etl,ethereum_curve,sETHSwap_event_NewFee,VIEW,NO,NO,2021-01-18 09:32:10.650000+00:00,sethswap_event_newfee
blockchain-etl,ethereum_curve,MUSDSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:13:01.528000+00:00,musdswap_event_commitnewfee
blockchain-etl,ethereum_curve,ySwap_event_NewAdmin,VIEW,NO,NO,2020-07-17 20:39:35.204000+00:00,yswap_event_newadmin
blockchain-etl,ethereum_curve,sUSDSwap_event_TokenExchange,VIEW,NO,NO,2020-07-17 19:46:05.490000+00:00,susdswap_event_tokenexchange
blockchain-etl,ethereum_curve,ankrETHSwap_event_AddLiquidity,VIEW,NO,NO,2021-02-11 11:43:15.255000+00:00,ankrethswap_event_addliquidity
blockchain-etl,ethereum_curve,bCrv_event_Transfer,VIEW,NO,NO,2020-07-17 17:09:33.805000+00:00,bcrv_event_transfer
blockchain-etl,ethereum_curve,USTSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-01-18 10:33:13.186000+00:00,ustswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,sETHSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:52:48.097000+00:00,sethswap_event_commitnewfee
blockchain-etl,ethereum_curve,CurveExchangeAdapterSBTC_event_SwapReceived,VIEW,NO,NO,2020-07-17 17:51:43.057000+00:00,curveexchangeadaptersbtc_event_swapreceived
blockchain-etl,ethereum_curve,AAVESwap_event_NewAdmin,VIEW,NO,NO,2021-01-18 08:42:45.890000+00:00,aaveswap_event_newadmin
blockchain-etl,ethereum_curve,PAXSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2020-07-17 18:11:59.471000+00:00,paxswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,USTSwap_event_NewFee,VIEW,NO,NO,2021-01-18 09:48:42.458000+00:00,ustswap_event_newfee
blockchain-etl,ethereum_curve,oBTC_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 09:16:01.270000+00:00,obtc_event_removeliquidity
blockchain-etl,ethereum_curve,RENCurveExchangeAdapter_event_Burn,VIEW,NO,NO,2020-07-17 18:30:49.802000+00:00,rencurveexchangeadapter_event_burn
blockchain-etl,ethereum_curve,BUSDSwap_event_RemoveLiquidity,VIEW,NO,NO,2020-07-17 17:09:22.351000+00:00,busdswap_event_removeliquidity
blockchain-etl,ethereum_curve,AAVESwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 08:40:17.753000+00:00,aaveswap_event_commitnewfee
blockchain-etl,ethereum_curve,bCrv_contract_event_Transfer,VIEW,NO,NO,2021-01-08 19:06:05.153000+00:00,bcrv_contract_event_transfer
blockchain-etl,ethereum_curve,CurveExchangeAdapter2_event_DepositMintedCurve,VIEW,NO,NO,2020-07-17 17:27:28.771000+00:00,curveexchangeadapter2_event_depositmintedcurve
blockchain-etl,ethereum_curve,RENCurveExchangeAdapter3_event_ReceiveRen,VIEW,NO,NO,2020-07-17 18:34:14.243000+00:00,rencurveexchangeadapter3_event_receiveren
blockchain-etl,ethereum_curve,USDNSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-01-18 09:47:27.286000+00:00,usdnswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,oBTC_event_TokenExchange,VIEW,NO,NO,2021-01-18 09:18:33.604000+00:00,obtc_event_tokenexchange
blockchain-etl,ethereum_curve,PAXSwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2020-07-17 18:10:06.127000+00:00,paxswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,stETHSwap_event_NewFee,VIEW,NO,NO,2021-01-18 09:37:12.115000+00:00,stethswap_event_newfee
blockchain-etl,ethereum_curve,gUSDSwap_event_RampA,VIEW,NO,NO,2021-01-18 08:53:52.028000+00:00,gusdswap_event_rampa
blockchain-etl,ethereum_curve,AAVESwap_event_AddLiquidity,VIEW,NO,NO,2021-01-18 08:42:50.453000+00:00,aaveswap_event_addliquidity
blockchain-etl,ethereum_curve,gUSDSwap_event_TokenExchange,VIEW,NO,NO,2021-01-18 09:01:58.049000+00:00,gusdswap_event_tokenexchange
blockchain-etl,ethereum_curve,DUSDSwap_event_CommitNewAdmin,VIEW,NO,NO,2021-01-18 10:05:41.407000+00:00,dusdswap_event_commitnewadmin
blockchain-etl,ethereum_curve,stETHSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 09:34:50.321000+00:00,stethswap_event_removeliquidity
blockchain-etl,ethereum_curve,AAVESwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-01-18 08:42:46.043000+00:00,aaveswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,RSVSwap_event_NewFee,VIEW,NO,NO,2021-01-18 09:27:13.149000+00:00,rsvswap_event_newfee
blockchain-etl,ethereum_curve,BBTCSwap_event_NewFee,VIEW,NO,NO,2021-01-18 09:02:32.543000+00:00,bbtcswap_event_newfee
blockchain-etl,ethereum_curve,CurveExchangeAdapter_event_DepositMintedCurve,VIEW,NO,NO,2020-07-17 17:52:49.982000+00:00,curveexchangeadapter_event_depositmintedcurve
blockchain-etl,ethereum_curve,sBTCSwap_event_NewAdmin,VIEW,NO,NO,2020-07-17 19:18:14.886000+00:00,sbtcswap_event_newadmin
blockchain-etl,ethereum_curve,USTSwap_event_RampA,VIEW,NO,NO,2021-01-18 10:34:23.236000+00:00,ustswap_event_rampa
blockchain-etl,ethereum_curve,RSVSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 09:27:51.845000+00:00,rsvswap_event_removeliquidity
blockchain-etl,ethereum_curve,sUSDSwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2020-07-17 19:47:43.383000+00:00,susdswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,EURSSwap_event_StopRampA,VIEW,NO,NO,2021-01-18 08:53:11.678000+00:00,eursswap_event_stoprampa
blockchain-etl,ethereum_curve,AAVESwap_event_RemoveLiquidityOne,VIEW,NO,NO,2021-01-18 08:42:45.983000+00:00,aaveswap_event_removeliquidityone
blockchain-etl,ethereum_curve,MUSDSwap_event_TokenExchange,VIEW,NO,NO,2021-01-18 09:21:26.075000+00:00,musdswap_event_tokenexchange
blockchain-etl,ethereum_curve,USDTSwap_event_RemoveLiquidity,VIEW,NO,NO,2020-07-17 20:14:39.290000+00:00,usdtswap_event_removeliquidity
blockchain-etl,ethereum_curve,ySwap_event_AddLiquidity,VIEW,NO,NO,2020-07-17 20:38:28.008000+00:00,yswap_event_addliquidity
blockchain-etl,ethereum_curve,sUSDSwap_event_NewParameters,VIEW,NO,NO,2020-07-17 19:44:41.878000+00:00,susdswap_event_newparameters
blockchain-etl,ethereum_curve,gUSDSwap_event_CommitNewAdmin,VIEW,NO,NO,2021-01-18 08:49:59.189000+00:00,gusdswap_event_commitnewadmin
blockchain-etl,ethereum_curve,cCrv_event_Approval,VIEW,NO,NO,2020-07-17 17:09:34.762000+00:00,ccrv_event_approval
blockchain-etl,ethereum_curve,3Crv_event_Approval,VIEW,NO,NO,2020-11-15 12:58:40.437000+00:00,3crv_event_approval
blockchain-etl,ethereum_curve,tBTCSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:37:03.451000+00:00,tbtcswap_event_commitnewfee
blockchain-etl,ethereum_curve,PAXSwap_event_AddLiquidity,VIEW,NO,NO,2020-07-17 17:58:03.480000+00:00,paxswap_event_addliquidity
blockchain-etl,ethereum_curve,sBTCCurveExchangeAdapter2_event_ReceiveRen,VIEW,NO,NO,2020-07-17 19:11:51.657000+00:00,sbtccurveexchangeadapter2_event_receiveren
blockchain-etl,ethereum_curve,RENCurveExchangeAdapter_event_SwapReceived,VIEW,NO,NO,2020-07-17 18:48:07.750000+00:00,rencurveexchangeadapter_event_swapreceived
blockchain-etl,ethereum_curve,pCrv_event_Transfer,VIEW,NO,NO,2020-07-17 18:12:48.012000+00:00,pcrv_event_transfer
blockchain-etl,ethereum_curve,sBTCCurveExchangeAdapter2_event_DepositMintedCurve,VIEW,NO,NO,2020-07-17 19:11:30.806000+00:00,sbtccurveexchangeadapter2_event_depositmintedcurve
blockchain-etl,ethereum_curve,USDKSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:42:58.629000+00:00,usdkswap_event_commitnewfee
blockchain-etl,ethereum_curve,hUSDSwap_event_StopRampA,VIEW,NO,NO,2021-01-18 09:23:07.035000+00:00,husdswap_event_stoprampa
blockchain-etl,ethereum_curve,USDNSwap_event_AddLiquidity,VIEW,NO,NO,2021-01-18 09:42:28.480000+00:00,usdnswap_event_addliquidity
blockchain-etl,ethereum_curve,hBTCSwap_event_NewAdmin,VIEW,NO,NO,2021-01-18 08:56:52.888000+00:00,hbtcswap_event_newadmin
blockchain-etl,ethereum_curve,DUSDSwap_event_TokenExchange,VIEW,NO,NO,2021-01-18 08:45:55.042000+00:00,dusdswap_event_tokenexchange
blockchain-etl,ethereum_curve,RSVSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:29:50.312000+00:00,rsvswap_event_commitnewfee
blockchain-etl,ethereum_curve,CurveExchangeAdapterSBTC_event_DepositMintedCurve,VIEW,NO,NO,2020-07-17 17:50:13.175000+00:00,curveexchangeadaptersbtc_event_depositmintedcurve
blockchain-etl,ethereum_curve,gUSDSwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2021-01-18 08:58:13.046000+00:00,gusdswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,BUSDSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2020-07-17 17:09:08.762000+00:00,busdswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,oBTC_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-01-18 09:16:05.650000+00:00,obtc_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,IronBankSwap_event_NewFee,VIEW,NO,NO,2021-02-11 20:33:18.471000+00:00,ironbankswap_event_newfee
blockchain-etl,ethereum_curve,tBTCSwap_event_RemoveLiquidityOne,VIEW,NO,NO,2021-01-18 10:05:46.870000+00:00,tbtcswap_event_removeliquidityone
blockchain-etl,ethereum_curve,USDKSwap_event_RampA,VIEW,NO,NO,2021-01-18 09:43:22.463000+00:00,usdkswap_event_rampa
blockchain-etl,ethereum_curve,sBTCSwap_event_RemoveLiquidityOne,VIEW,NO,NO,2020-07-17 19:28:46.422000+00:00,sbtcswap_event_removeliquidityone
blockchain-etl,ethereum_curve,oBTC_event_RampA,VIEW,NO,NO,2021-01-18 09:15:59.564000+00:00,obtc_event_rampa
blockchain-etl,ethereum_curve,oBTC_event_AddLiquidity,VIEW,NO,NO,2021-01-18 09:47:21.333000+00:00,obtc_event_addliquidity
blockchain-etl,ethereum_curve,EURSSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 08:48:32.893000+00:00,eursswap_event_removeliquidity
blockchain-etl,ethereum_curve,sBTCSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2020-07-17 19:22:44.720000+00:00,sbtcswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,CurveExchangeAdapterSBTC_event_ReceiveRen,VIEW,NO,NO,2020-07-17 17:43:05.876000+00:00,curveexchangeadaptersbtc_event_receiveren
blockchain-etl,ethereum_curve,LinkUSDSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 09:06:23.339000+00:00,linkusdswap_event_removeliquidity
blockchain-etl,ethereum_curve,ySwap_event_TokenExchange,VIEW,NO,NO,2020-07-17 20:38:25.475000+00:00,yswap_event_tokenexchange
blockchain-etl,ethereum_curve,USDKSwap_event_NewAdmin,VIEW,NO,NO,2021-01-18 09:39:34.965000+00:00,usdkswap_event_newadmin
blockchain-etl,ethereum_curve,tBTCSwap_event_AddLiquidity,VIEW,NO,NO,2021-01-18 09:39:12.800000+00:00,tbtcswap_event_addliquidity
blockchain-etl,ethereum_curve,oBTC_event_NewAdmin,VIEW,NO,NO,2021-01-18 09:13:17.522000+00:00,obtc_event_newadmin
blockchain-etl,ethereum_curve,tBTCSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-01-18 09:38:20.095000+00:00,tbtcswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,MUSDSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 09:47:04.831000+00:00,musdswap_event_removeliquidity
blockchain-etl,ethereum_curve,sBTCCurveExchangeAdapter2_event_Burn,VIEW,NO,NO,2020-07-17 19:18:44.183000+00:00,sbtccurveexchangeadapter2_event_burn
blockchain-etl,ethereum_curve,USDNSwap_event_NewFee,VIEW,NO,NO,2021-01-18 09:43:05.871000+00:00,usdnswap_event_newfee
blockchain-etl,ethereum_curve,tBTCSwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2021-01-18 10:05:46.772000+00:00,tbtcswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,CompoundSwap_event_CommitNewParameters,VIEW,NO,NO,2020-07-17 17:18:39.145000+00:00,compoundswap_event_commitnewparameters
blockchain-etl,ethereum_curve,USTSwap_event_RemoveLiquidityOne,VIEW,NO,NO,2021-01-18 10:34:25.249000+00:00,ustswap_event_removeliquidityone
blockchain-etl,ethereum_curve,AAVESwap_event_StopRampA,VIEW,NO,NO,2021-01-18 08:40:20.712000+00:00,aaveswap_event_stoprampa
blockchain-etl,ethereum_curve,hUSDSwap_event_NewFee,VIEW,NO,NO,2021-01-18 09:00:09.398000+00:00,husdswap_event_newfee
blockchain-etl,ethereum_curve,USDTSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2020-07-17 20:14:26.569000+00:00,usdtswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,sBTCCurveExchangeAdapter_event_ReceiveRen,VIEW,NO,NO,2020-07-17 19:12:14.804000+00:00,sbtccurveexchangeadapter_event_receiveren
blockchain-etl,ethereum_curve,ySwap_event_CommitNewParameters,VIEW,NO,NO,2020-07-17 20:39:01.262000+00:00,yswap_event_commitnewparameters
blockchain-etl,ethereum_curve,sAAVESwap_event_NewAdmin,VIEW,NO,NO,2021-02-11 11:43:00.330000+00:00,saaveswap_event_newadmin
blockchain-etl,ethereum_curve,sUSDSwap_event_NewAdmin,VIEW,NO,NO,2020-07-17 19:44:31.862000+00:00,susdswap_event_newadmin
blockchain-etl,ethereum_curve,USDKSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 09:43:23.252000+00:00,usdkswap_event_removeliquidity
blockchain-etl,ethereum_curve,hUSDSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 08:58:35.541000+00:00,husdswap_event_commitnewfee
blockchain-etl,ethereum_curve,USDKSwap_event_CommitNewAdmin,VIEW,NO,NO,2021-01-18 10:05:42.100000+00:00,usdkswap_event_commitnewadmin
blockchain-etl,ethereum_curve,pBTCSwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2021-01-18 09:29:28.974000+00:00,pbtcswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,hBTCSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 08:55:00.597000+00:00,hbtcswap_event_removeliquidity
blockchain-etl,ethereum_curve,sBTCSwap_event_AddLiquidity,VIEW,NO,NO,2020-07-17 19:13:16.009000+00:00,sbtcswap_event_addliquidity
blockchain-etl,ethereum_curve,sETHSwap_event_TokenExchange,VIEW,NO,NO,2021-01-18 09:30:23.089000+00:00,sethswap_event_tokenexchange
blockchain-etl,ethereum_curve,IronBankSwap_event_CommitNewAdmin,VIEW,NO,NO,2021-02-11 20:33:19.199000+00:00,ironbankswap_event_commitnewadmin
blockchain-etl,ethereum_curve,LinkUSDSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:06:08.631000+00:00,linkusdswap_event_commitnewfee
blockchain-etl,ethereum_curve,sAAVESwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2021-02-11 11:45:27.153000+00:00,saaveswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,CompoundSwap_event_RemoveLiquidity,VIEW,NO,NO,2020-07-17 17:18:32.790000+00:00,compoundswap_event_removeliquidity
blockchain-etl,ethereum_curve,USDNSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:43:02.502000+00:00,usdnswap_event_commitnewfee
blockchain-etl,ethereum_curve,USDNSwap_event_NewAdmin,VIEW,NO,NO,2021-01-18 09:45:20.243000+00:00,usdnswap_event_newadmin
blockchain-etl,ethereum_curve,EURSSwap_event_NewAdmin,VIEW,NO,NO,2021-01-18 08:48:08.070000+00:00,eursswap_event_newadmin
blockchain-etl,ethereum_curve,tCrv_event_Approval,VIEW,NO,NO,2020-07-17 20:02:12.790000+00:00,tcrv_event_approval
blockchain-etl,ethereum_curve,LinkUSDSwap_event_StopRampA,VIEW,NO,NO,2021-01-18 09:07:43.044000+00:00,linkusdswap_event_stoprampa
blockchain-etl,ethereum_curve,USTSwap_event_AddLiquidity,VIEW,NO,NO,2021-01-18 09:50:23.528000+00:00,ustswap_event_addliquidity
blockchain-etl,ethereum_curve,RENSwap_event_TokenExchange,VIEW,NO,NO,2020-07-17 19:01:02.882000+00:00,renswap_event_tokenexchange
blockchain-etl,ethereum_curve,sAAVESwap_event_RampA,VIEW,NO,NO,2021-02-11 11:45:33.306000+00:00,saaveswap_event_rampa
blockchain-etl,ethereum_curve,sbtcCrv_event_Transfer,VIEW,NO,NO,2020-07-17 19:12:43.338000+00:00,sbtccrv_event_transfer
blockchain-etl,ethereum_curve,stETHSwap_event_StopRampA,VIEW,NO,NO,2021-01-18 09:35:36.464000+00:00,stethswap_event_stoprampa
blockchain-etl,ethereum_curve,EURSSwap_event_NewFee,VIEW,NO,NO,2021-01-18 08:48:14.353000+00:00,eursswap_event_newfee
blockchain-etl,ethereum_curve,sBTCSwap_event_RemoveLiquidity,VIEW,NO,NO,2020-07-17 19:18:15.026000+00:00,sbtcswap_event_removeliquidity
blockchain-etl,ethereum_curve,BBTCSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:02:20.228000+00:00,bbtcswap_event_commitnewfee
blockchain-etl,ethereum_curve,USDNSwap_event_CommitNewAdmin,VIEW,NO,NO,2021-01-18 09:42:26.398000+00:00,usdnswap_event_commitnewadmin
blockchain-etl,ethereum_curve,tBTCSwap_event_CommitNewAdmin,VIEW,NO,NO,2021-01-18 09:40:34.374000+00:00,tbtcswap_event_commitnewadmin
blockchain-etl,ethereum_curve,sUSDSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2020-07-17 19:45:31.873000+00:00,susdswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,hUSDSwap_event_CommitNewAdmin,VIEW,NO,NO,2021-01-18 08:58:22.268000+00:00,husdswap_event_commitnewadmin
blockchain-etl,ethereum_curve,ankrETHSwap_event_CommitNewFee,VIEW,NO,NO,2021-02-11 11:43:04.806000+00:00,ankrethswap_event_commitnewfee
blockchain-etl,ethereum_curve,sCrv_event_Approval,VIEW,NO,NO,2020-07-17 19:32:50.053000+00:00,scrv_event_approval
blockchain-etl,ethereum_curve,IronBankSwap_event_TokenExchange,VIEW,NO,NO,2021-02-11 20:35:12.261000+00:00,ironbankswap_event_tokenexchange
blockchain-etl,ethereum_curve,ankrETHSwap_event_RemoveLiquidityOne,VIEW,NO,NO,2021-02-11 11:43:18.463000+00:00,ankrethswap_event_removeliquidityone
blockchain-etl,ethereum_curve,sAAVESwap_event_StopRampA,VIEW,NO,NO,2021-02-11 11:45:27.207000+00:00,saaveswap_event_stoprampa
blockchain-etl,ethereum_curve,ySwap_event_TokenExchangeUnderlying,VIEW,NO,NO,2020-07-17 20:38:30.165000+00:00,yswap_event_tokenexchangeunderlying
blockchain-etl,ethereum_curve,RSVSwap_event_RampA,VIEW,NO,NO,2021-01-18 09:27:14.224000+00:00,rsvswap_event_rampa
blockchain-etl,ethereum_curve,pBTCSwap_event_CommitNewFee,VIEW,NO,NO,2021-01-18 09:19:38.054000+00:00,pbtcswap_event_commitnewfee
blockchain-etl,ethereum_curve,USTSwap_event_RemoveLiquidity,VIEW,NO,NO,2021-01-18 10:33:33.096000+00:00,ustswap_event_removeliquidity
blockchain-etl,ethereum_curve,USDNSwap_event_TokenExchange,VIEW,NO,NO,2021-01-18 09:49:43.659000+00:00,usdnswap_event_tokenexchange
blockchain-etl,ethereum_curve,pBTCSwap_event_NewAdmin,VIEW,NO,NO,2021-01-18 09:19:38.549000+00:00,pbtcswap_event_newadmin
blockchain-etl,ethereum_curve,IronBankSwap_event_RemoveLiquidityImbalance,VIEW,NO,NO,2021-02-11 20:35:22.018000+00:00,ironbankswap_event_removeliquidityimbalance
blockchain-etl,ethereum_curve,CurveExchangeAdapter_event_Burn,VIEW,NO,NO,2020-07-17 17:43:08.194000+00:00,curveexchangeadapter_event_burn
blockchain-etl,ethereum_curve,cCrv_event_Transfer,VIEW,NO,NO,2020-07-17 17:08:31.927000+00:00,ccrv_event_transfer
blockchain-etl,ethereum_curve,3poolSwap_call_remove_liquidity_one_coin,VIEW,NO,NO,2020-11-16 09:22:11.695000+00:00,3poolswap_call_remove_liquidity_one_coin
blockchain-etl,ethereum_curve,ySwap_event_NewParameters,VIEW,NO,NO,2020-07-17 20:42:13.530000+00:00,yswap_event_newparameters
